Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
LIT,Blake,PoW,15846721.25,25228800.0,-0.1474584173579071,-2.1832356287824672,0.3545057767131283,1,
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.2682410638003845,-0.21438850459761175,0.06262684996601135,1,
EXO,Exosis,PoW,406091.925,21000000.0,-0.135041377781815,-2.270143356735586,0.3709800402725983,1,
BLTG,Scrypt,PoW,35284717.17,120000000.0,-0.16350881048775182,-1.1021109218996594,-0.011011927136572931,1,
OWC,Scrypt,PoW/PoS,14777549.39,21000000.0,-0.32198574335339364,1.0597697897732483,-0.4805268501712682,0,
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.13654611175137416,-2.148151986306626,0.30825430985403257,1,
GALI,Quark,PoW/PoS,18265011.25,19035999.0,-0.38801575174030023,1.6835278454963833,-0.4323416347646068,0,
BTH,Equihash,PoW,25150787.5,30886000.0,-0.13832133486586953,-2.1480480827881308,0.30827799168708303,1,
CSPN,Quark,PoS,1934701.675,13370000.0,-0.3610354293425905,1.455380393835459,-0.20845188019602862,0,
CREDIT,Scrypt,PoW/PoS,30825710000.0,74800000000.0,0.5856604251411784,1.0365891913408962,-0.5005780941318576,0,
SLC,QuBit,PoW,12925790.42,100000000.0,-0.2006512439912209,-1.5676925066862868,0.186874450849602,1,
DASHP,X11,PoS,715659.4424,19700000.0,-0.3582207159059868,1.0412380053215933,-0.16890086803065824,0,
NSD,Scrypt,PoW/PoS,20546528.21,84000000.0,-0.32146795434475384,1.059742658609877,-0.48053459978437996,0,
BEET,XEVAN,PoW/PoS,198938144.4,500000000.0,-0.26845034273911816,1.6128218491811095,-0.3625931318118718,0,
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.27087507547094225,1.8476391360793796,-0.6065092839135514,0,
AWR,X11,PoW/PoS,15420234.54,420000000.0,-0.38241939184946305,1.2692012871885638,-0.39282206411647586,0,
BLAST,SHA-256,PoW,52293836.63,64000000.0,-0.14105588826867493,-1.3702838778506905,0.1605108661610053,1,
XRC,X13,PoW,1170292.5,2100000.0,-0.10944743796336225,-0.4320882132620916,-0.08506691374242621,1,
GLT,SHA-256,PoW,84613100.0,168000000.0,-0.13992235534416075,-1.370320082173832,0.160487749181469,1,
INSN,X11,PoW/PoS,23775960.32,30000000.0,-0.3850858403930095,1.2693858356840284,-0.39279404837768617,0,
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.689448753587938,1.8263899299839625,-0.7057231991005649,0,
LDOGE,Scrypt,PoW/PoS,15318887081.0,35000000000.0,0.11348558621498965,1.0492625305469674,-0.49031002084571845,0,
SLR,Scrypt,PoW,55565076.39,98100000000.0,0.5323043686108959,-1.147677100715268,-0.019010236159847777,1,
TRK,X11,PoW/PoS,242574105.2,0.0,-0.3826231349727345,1.269482176647045,-0.39289069320130415,0,
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.1017940363886107,-1.597525771058011,0.2272956568399472,1,
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.3208524715035873,1.0596822983173273,-0.4805363548921787,0,
BLC,Blake,PoW,23356790.15,7000000000.0,-0.09785230948161507,-2.1864770031428082,0.353933664390734,1,
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.3216787408041049,1.059756504793672,-0.48053218810672754,0,
NEOS,SHA-256,PoS,4392258.246,21000000.0,-0.2722500311802811,0.563416533105684,-0.08511431965240011,0,
HYPER,Scrypt,PoW/PoS,9631199.993,0.0,-0.32219775803445294,1.0597776197615096,-0.48052280714863316,0,
PINK,X11,PoW/PoS,436353624.5,500000000.0,-0.37670388383025477,1.2693225760735747,-0.39301922270690426,0,
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.14815196316038678,-1.102239742901375,-0.01142104861789193,1,
ADC,Scrypt,PoW/PoS,980732529.0,10500000000.0,-0.23578213234923412,1.0552593758436852,-0.4818187592558071,0,
NKA,SHA-256,PoW/PoS,17939725045.0,190000000.0,-0.07893980739311025,0.7982352906103372,-0.31713268675167394,0,
PIGGY,X11,PoW/PoS,494240666.0,1000000000.0,-0.37244645837271034,1.2691118061155717,-0.3930862081903941,0,
CRW,SHA-256,PoW,22986929.09,42000000.0,-0.14157046085870906,-1.3702846802217539,0.16052593273985627,1,
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.3214753134604566,1.0597896087813485,-0.4805468416298134,0,
SMLY,Scrypt,PoW,29583989323.0,50000000000.0,0.5519422955021887,-1.1141854357178953,-0.028461301165981227,1,
MI,Scrypt,PoW/PoS,404316475.5,400000000.0,-0.31453154072178874,1.0597401822642294,-0.48073417055417306,0,
GRS,Groestl,PoW,73298203.89,105000000.0,-0.18621724002977497,-1.1839348623403476,0.11931183182339264,1,
CPC,X11,PoW/PoS,201364327.4,208000000.0,-0.38165048537130963,1.269369911544504,-0.3928889897726682,0,
CLUB,Scrypt,PoW/PoS,103621876.2,160000000.0,-0.3199125000131116,1.059738589891774,-0.48057842049387556,0,
RADS,PoS,PoS,3821245.742,9000000.0,-0.36853702186101084,1.5402576327546316,-0.11888237138676672,0,
BTA,Scrypt,PoW,5052555.92,5000000.0,-0.1646949098713624,-1.1020688152200473,-0.010988858458281198,1,
PAK,Scrypt,PoW,69684455.44,182000000.0,-0.1626479956962017,-1.1021268072122172,-0.011032561728140173,1,
CRB,X11,Proof of Trust,16901016.66,16504333.0,-0.40879465387224023,0.8059659927847773,-0.07488607451253407,0,
OK,SHA-256,PoW/PoS,74676064.95,105000000.0,-0.2980144604305122,0.7915478647915448,-0.30903489631499104,0,
LSK,DPoS,DPoS,120012140.0,159918400.0,3.6727236207900282,1.826449326958808,-0.7052561646450415,0,
XHI,Scrypt,PoS,10000244678.0,10008835635.0,-0.10174929875891,0.8307401306838084,-0.26198163923726836,0,
XWC,Scrypt,PoW/PoS,252005564.2,300000000.0,-0.31710405227335325,1.0597293440163165,-0.4806570369949396,0,
FSC,NeoScrypt,PoW/PoS,1120385.005,60168145.0,-0.33404473030391585,0.5647094262313048,-0.2401837335526583,0,
J,Multiple,PoW,3332922.5,2800000.0,-0.12791453536031447,-1.8479769994240305,0.28451116497306184,1,
TRI,X13,PoW/PoS,140777.7534,120000.0,-0.26699742902049606,1.7297547053013125,-0.5545985688127428,0,
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.1282999735727514,-2.23219913210289,0.26166993170649383,1,
EOS,DPoS,DPoS,1020544523.0,0.0,3.682600939468799,1.8268627997401652,-0.7056509651438841,0,
RCC,Ethash,PoW,24487944.1,24487944.0,-0.13966007344040612,-2.106381188370012,0.3080010811963937,1,
OXY,DPoS,DPoS,1122382283.0,0.0,3.683846310868335,1.826901146053264,-0.7056970862055825,0,
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.2531247967384273,0.5633360563566563,-0.08564504409460791,0,
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.4198118317351437,2.7385149199218977,15.455339736521825,3,
PART,PoS,PoS,9283137.556,8634140.0,-0.3684728257830954,1.5402598595665693,-0.11888481517839325,0,
BTT,TRC10,DPoS,989989000000.0,990000000000.0,34.0696102609413,1.6311891021633385,-1.752550803427376,2,
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.3811993398147455,1.6959916803311608,0.05082101066037282,0,
ZEPH,SHA-256,DPoS,1999999995.0,2000000000.0,2.4535206339417446,0.7456886277174494,-0.3754150347499139,0,
GAP,Scrypt,PoW/PoS,14931046.15,250000000.0,-0.32035818320618115,1.0596633319182978,-0.48054559196264407,0,
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.31937416201110375,-2.296531373108278,0.3415664007560501,1,
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.1386098552727194,-2.1480502073707415,0.30828688374383983,1,
XBC,Scrypt,PoS,128326.9963,1000000.0,-0.2950866208096063,0.8316296383433848,-0.2566366881759599,0,
